date,currency,impact,description,actual,forecast,previous,revisedFrom,eventId,
2017-01-16 21:30:00,AUD,L,New Motor Vehicle Sales m/m,0.30%,,-0.70%,-0.60%,68122,
2017-01-17 01:01:00,All,M,WEF Annual Meetings [Day 1],,,,,67760,
2017-01-17 01:30:00,JPY,L,Revised Industrial Production m/m,1.50%,1.50%,1.50%,,69329,
2017-01-17 06:00:00,EUR,L,Italian Trade Balance,4.20B,3.84B,4.29B,4.30B,65180,
2017-01-17 06:30:00,GBP,H,CPI y/y,1.60%,1.40%,1.20%,,65358,
2017-01-17 06:30:00,GBP,L,Core CPI y/y,1.60%,1.40%,1.40%,,65357,
2017-01-17 06:30:00,GBP,L,HPI y/y,6.70%,6.30%,6.40%,6.90%,65362,
2017-01-17 06:30:00,GBP,L,PPI Output m/m,0.10%,0.30%,0.10%,0.00%,65361,
2017-01-17 06:30:00,GBP,M,PPI Input m/m,1.80%,2.20%,-0.60%,-1.10%,65360,
2017-01-17 06:30:00,GBP,M,RPI y/y,2.50%,2.30%,2.20%,,65359,
2017-01-17 07:00:00,EUR,L,ZEW Economic Sentiment,23.2,24.2,18.1,,66294,
2017-01-17 07:00:00,EUR,M,German ZEW Economic Sentiment,16.6,18.9,13.8,,66289,
2017-01-17 07:36:00,EUR,L,French Gov Budget Balance,-93.3B,,-85.5B,,64516,
2017-01-17 08:45:00,GBP,H,Prime Minister May Speaks,,,,,70372,
2017-01-17 10:30:00,USD,M,Empire State Manufacturing Index,6.5,8.1,9,,67362,
2017-01-17 10:45:00,USD,M,FOMC Member Dudley Speaks,,,,,70360,
2017-01-17 10:47:00,NZD,H,GDT Price Index,0.60%,,-3.90%,,65629,
2017-01-17 11:30:00,GBP,L,CB Leading Index m/m,0.00%,,0.10%,,70259,
2017-01-17 12:00:00,USD,H,Treasury Sec Lew Speaks,,,,,70376,
2017-01-17 12:00:00,USD,M,FOMC Member Brainard Speaks,,,,,70373,
2017-01-17 20:30:00,AUD,L,Westpac Consumer Sentiment,0.10%,,-3.90%,,68534,
2017-01-18 01:01:00,All,M,WEF Annual Meetings [Day 2],,,,,67763,
2017-01-18 04:00:00,EUR,L,German Final CPI m/m,0.70%,0.70%,0.70%,,66144,
2017-01-18 06:30:00,GBP,H,Average Earnings Index 3m/y,2.80%,2.60%,2.60%,2.50%,65363,
2017-01-18 06:30:00,GBP,H,Claimant Count Change,-10.1K,4.6K,1.3K,2.4K,65365,
2017-01-18 06:30:00,GBP,M,Unemployment Rate,4.80%,4.80%,4.80%,,65364,
2017-01-18 07:00:00,EUR,L,Final Core CPI y/y,0.90%,0.90%,0.90%,,65972,
2017-01-18 07:00:00,EUR,M,Final CPI y/y,1.10%,1.10%,1.10%,,65971,
2017-01-18 10:30:00,USD,H,Core CPI m/m,0.20%,0.20%,0.20%,,67136,
2017-01-18 10:30:00,USD,H,CPI m/m,0.30%,0.30%,0.20%,,67133,
2017-01-18 11:15:00,USD,M,Capacity Utilization Rate,75.50%,75.60%,74.90%,75.00%,66970,
2017-01-18 11:15:00,USD,M,Industrial Production m/m,0.80%,0.80%,-0.70%,-0.40%,66968,
2017-01-18 12:00:00,CAD,H,BOC Monetary Policy Report,,,,,67832,
2017-01-18 12:00:00,CAD,H,BOC Rate Statement,,,,,67834,
2017-01-18 12:00:00,CAD,H,Overnight Rate,0.50%,0.50%,0.50%,,67831,
2017-01-18 12:00:00,USD,L,NAHB Housing Market Index,67,69,69,70,67463,
2017-01-18 13:00:00,USD,M,FOMC Member Kashkari Speaks,,,,,70362,
2017-01-18 13:15:00,CAD,H,BOC Press Conference,,,,,67835,
2017-01-18 16:00:00,USD,L,Beige Book,,,,,64440,
2017-01-18 17:00:00,USD,H,Fed Chair Yellen Speaks,,,,,70365,
2017-01-18 18:00:00,USD,L,TIC Long-Term Purchases,30.8B,21.3B,9.3B,9.4B,67270,
2017-01-18 18:30:00,NZD,L,BusinessNZ Manufacturing Index,54.5,,54.5,54.4,65616,
2017-01-18 18:45:00,NZD,L,Building Consents m/m,-9.20%,,2.00%,2.60%,65703,
2017-01-18 21:00:00,AUD,L,MI Inflation Expectations,4.30%,,3.40%,,68320,
2017-01-18 21:01:00,GBP,L,RICS House Price Balance,24%,32%,29%,30%,65945,
2017-01-18 21:30:00,AUD,H,Employment Change,13.5K,10.2K,37.1K,39.1K,67978,
2017-01-18 21:30:00,AUD,H,Unemployment Rate,5.80%,5.70%,5.70%,,67976,
2017-01-19 01:01:00,All,M,WEF Annual Meetings [Day 3],,,,,67764,
2017-01-19 05:15:00,CHF,M,PPI m/m,0.20%,0.20%,0.10%,,65810,
2017-01-19 06:00:00,EUR,L,Current Account,36.1B,29.3B,28.3B,28.4B,65973,
2017-01-19 09:45:00,EUR,H,Main Refinancing Rate,0.00%,0.00%,0.00%,,64466,
2017-01-19 09:45:00,EUR,H,Monetary Policy Statement,,,,,9158,
2017-01-19 10:30:00,CAD,H,Manufacturing Sales m/m,1.50%,0.20%,-0.60%,-0.80%,69769,
2017-01-19 10:30:00,CAD,M,Foreign Securities Purchases,7.24B,10.23B,15.77B,15.75B,69768,
2017-01-19 10:30:00,EUR,H,ECB Press Conference,,,,,64467,
2017-01-19 10:30:00,USD,H,Building Permits,1.21M,1.22M,1.21M,1.20M,66751,
2017-01-19 10:30:00,USD,H,Philly Fed Manufacturing Index,23.6,16.3,21.5,,67388,
2017-01-19 10:30:00,USD,H,Unemployment Claims,234K,252K,249K,247K,64215,
2017-01-19 10:30:00,USD,M,Housing Starts,1.23M,1.19M,1.10M,1.09M,66752,
2017-01-19 12:30:00,USD,L,Natural Gas Storage,-243B,-235B,-151B,,64219,
2017-01-19 13:00:00,USD,H,Crude Oil Inventories,2.3M,0.1M,4.1M,,64211,
2017-01-19 21:00:00,AUD,L,HIA New Home Sales m/m,6.10%,,-8.50%,,68300,
2017-01-19 22:00:00,USD,H,Fed Chair Yellen Speaks,,,,,70366,
2017-01-19 23:00:00,CNY,H,GDP q/y,6.80%,6.70%,6.70%,,68713,
2017-01-19 23:00:00,CNY,H,Industrial Production y/y,6.00%,6.10%,6.20%,,68723,
2017-01-19 23:00:00,CNY,L,Retail Sales y/y,10.90%,10.70%,10.80%,,68747,
2017-01-19 23:00:00,CNY,M,Fixed Asset Investment ytd/y,8.10%,8.30%,8.30%,,68731,
2017-01-19 23:00:00,CNY,M,NBS Press Conference,,,,,68738,
2017-01-20 01:01:00,All,M,WEF Annual Meetings [Day 4],,,,,67766,
2017-01-20 04:00:00,EUR,L,German PPI m/m,0.40%,0.40%,0.30%,,66145,
2017-01-20 06:30:00,GBP,H,Retail Sales m/m,-1.90%,-0.10%,-0.10%,0.20%,65366,
2017-01-20 10:30:00,CAD,H,Core Retail Sales m/m,0.10%,0.10%,1.40%,,69779,
2017-01-20 10:30:00,CAD,H,CPI m/m,-0.20%,0.00%,-0.40%,,69774,
2017-01-20 10:30:00,CAD,M,Common CPI y/y,1.40%,,1.30%,,70487,
2017-01-20 10:30:00,CAD,M,Median CPI y/y,2.00%,,2.00%,1.90%,70387,
2017-01-20 10:30:00,CAD,M,Retail Sales m/m,0.20%,0.50%,1.20%,1.10%,69777,
2017-01-20 10:30:00,CAD,M,Trimmed CPI y/y,1.60%,,1.60%,,70384,
2017-01-20 10:32:00,CAD,L,Core CPI m/m,-0.30%,0.20%,-0.50%,,69772,
2017-01-20 11:00:00,USD,M,FOMC Member Harker Speaks,,,,,70369,
2017-01-20 14:00:00,USD,H,President Trump Speaks,,,,,70439,
2017-01-22 06:15:00,All,M,OPEC-JMMC Meetings,,,,,97854,
2017-01-23 01:30:00,JPY,L,All Industries Activity m/m,0.30%,0.40%,0.00%,0.20%,69267,
2017-01-23 08:00:00,EUR,L,German Buba Monthly Report,,,,,64503,
2017-01-23 08:30:00,EUR,H,ECB President Draghi Speaks,,,,,70446,
2017-01-23 10:30:00,CAD,M,Wholesale Sales m/m,0.20%,0.30%,1.30%,1.10%,69781,
2017-01-23 11:00:00,CNY,L,CB Leading Index m/m,0.80%,,1.30%,1.00%,70263,
2017-01-23 12:00:00,EUR,L,Consumer Confidence,-5,-5,-5,,65974,
2017-01-23 21:30:00,JPY,L,Flash Manufacturing PMI,52.8,52.3,52.4,51.9,70168,
2017-01-24 05:00:00,EUR,M,French Flash Manufacturing PMI,53.4,53.4,53.5,,64623,
2017-01-24 05:00:00,EUR,M,French Flash Services PMI,53.9,53.2,52.9,52.6,64624,
2017-01-24 05:30:00,EUR,M,German Flash Manufacturing PMI,56.5,55.5,55.6,55.5,64625,
2017-01-24 05:30:00,EUR,M,German Flash Services PMI,53.2,54.6,54.3,53.8,64626,
2017-01-24 06:00:00,EUR,M,Flash Manufacturing PMI,55.1,54.8,54.9,,64621,
2017-01-24 06:00:00,EUR,M,Flash Services PMI,53.6,53.9,53.7,53.1,64622,
2017-01-24 06:30:00,GBP,H,EU Membership Court Ruling,,,,,70440,
2017-01-24 06:30:00,GBP,M,Public Sector Net Borrowing,6.4B,6.7B,10.8B,12.2B,65367,
2017-01-24 11:45:00,USD,L,Flash Manufacturing PMI,55.1,54.6,54.3,54.2,64627,
2017-01-24 12:00:00,USD,L,Richmond Manufacturing Index,12,7,8,,67409,
2017-01-24 12:00:00,USD,M,Existing Home Sales,5.49M,5.54M,5.65M,5.61M,67040,
2017-01-24 12:30:00,AUD,L,CB Leading Index m/m,0.50%,,-0.40%,,70264,
2017-01-24 20:30:00,AUD,L,MI Leading Index m/m,0.40%,,0.00%,,68368,
2017-01-24 20:50:00,JPY,L,Trade Balance,0.36T,0.22T,0.47T,0.54T,69462,
2017-01-24 21:30:00,AUD,H,CPI q/q,0.50%,0.70%,0.70%,,68057,
2017-01-24 21:30:00,AUD,H,Trimmed Mean CPI q/q,0.40%,0.50%,0.40%,,68058,
2017-01-24 23:00:00,NZD,L,Credit Card Spending y/y,8.50%,,4.10%,,65668,
2017-01-25 01:01:00,AUD,N,Bank Holiday [All Day],,,,,67898,
2017-01-25 04:00:00,CHF,L,UBS Consumption Indicator,1.5,,1.45,1.43,67703,
2017-01-25 06:00:00,CHF,L,Credit Suisse Economic Expectations,18.5,,12.9,,70452,
2017-01-25 06:00:00,EUR,H,German ifo Business Climate,109.8,111.3,111,,66242,
2017-01-25 07:33:00,EUR,L,German 30-y Bond Auction,1.20|1.4,,0.64|1.7,,64564,
2017-01-25 08:00:00,GBP,L,CBI Industrial Order Expectations,5,2,0,,64948,
2017-01-25 10:59:00,EUR,L,Belgian NBB Business Climate,0.5,0.4,-0.2,,66312,
2017-01-25 11:00:00,USD,L,HPI m/m,0.50%,0.40%,0.30%,0.40%,67301,
2017-01-25 12:30:00,USD,H,Crude Oil Inventories,2.8M,1.5M,2.3M,,64212,
2017-01-25 13:50:00,GBP,H,BOE Gov Carney Speaks,,,,,70473,
2017-01-25 18:45:00,NZD,H,CPI q/q,0.40%,0.30%,0.30%,,65722,
2017-01-25 20:50:00,JPY,L,SPPI y/y,0.40%,0.40%,0.30%,,69081,
2017-01-26 01:01:00,CNY,N,Bank Holiday [All Day],,,,,69710,
2017-01-26 01:01:00,EUR,H,Eurogroup Meetings [All Day],,,,,70476,
2017-01-26 04:00:00,CHF,L,Trade Balance,2.72B,2.81B,3.50B,3.64B,65838,
2017-01-26 04:00:00,EUR,L,German GfK Consumer Climate,10.2,10,9.9,,66255,
2017-01-26 05:00:00,EUR,M,Spanish Unemployment Rate,18.60%,18.90%,18.90%,,65102,
2017-01-26 05:30:00,EUR,M,German Buba President Weidmann Speaks,,,,,70482,
2017-01-26 06:00:00,EUR,L,Italian Retail Sales m/m,-0.70%,0.10%,1.20%,,65193,
2017-01-26 06:30:00,GBP,H,Prelim GDP q/q,0.60%,0.50%,0.60%,0.50%,65369,
2017-01-26 06:30:00,GBP,L,High Street Lending,43.2K,41.1K,41.0K,40.7K,65908,
2017-01-26 06:30:00,GBP,L,Index of Services 3m/3m,1.00%,0.90%,1.10%,1.00%,65368,
2017-01-26 08:00:00,GBP,L,CBI Realized Sales,-8,28,35,,64934,
2017-01-26 10:30:00,USD,H,Unemployment Claims,259K,247K,237K,234K,64216,
2017-01-26 10:30:00,USD,L,Goods Trade Balance,-65.0B,-64.5B,-66.6B,-65.3B,67217,
2017-01-26 10:30:00,USD,L,Prelim Wholesale Inventories m/m,1.00%,0.90%,1.00%,0.90%,67241,
2017-01-26 11:45:00,USD,L,Flash Services PMI,55.1,54.4,53.9,53.4,64628,
2017-01-26 12:00:00,USD,L,CB Leading Index m/m,0.50%,0.50%,0.10%,0.00%,70262,
2017-01-26 12:00:00,USD,M,New Home Sales,536K,585K,598K,592K,66731,
2017-01-26 12:30:00,USD,L,Natural Gas Storage,-119B,-121B,-243B,,64220,
2017-01-26 20:30:00,JPY,L,National Core CPI y/y,-0.20%,-0.30%,-0.40%,,69529,
2017-01-26 20:30:00,JPY,M,Tokyo Core CPI y/y,-0.30%,-0.40%,-0.60%,,69532,
2017-01-26 21:30:00,AUD,L,Import Prices q/q,0.20%,0.40%,-1.00%,,70377,
2017-01-26 21:30:00,AUD,L,PPI q/q,0.50%,0.20%,0.30%,,68150,
2017-01-27 01:01:00,EUR,M,ECOFIN Meetings [All Day],,,,,70479,
2017-01-27 02:00:00,JPY,L,BOJ Core CPI y/y,0.10%,0.10%,0.20%,,68886,
2017-01-27 04:00:00,EUR,L,German Import Prices m/m,1.90%,1.30%,0.70%,,66146,
2017-01-27 06:00:00,EUR,L,Private Loans y/y,2.00%,2.00%,1.90%,,66102,
2017-01-27 06:00:00,EUR,M,M3 Money Supply y/y,5.00%,4.90%,4.80%,,66103,
2017-01-27 10:30:00,USD,H,Advance GDP q/q,1.90%,2.10%,3.50%,2.90%,66504,
2017-01-27 10:30:00,USD,H,Core Durable Goods Orders m/m,0.50%,0.50%,0.60%,0.50%,66902,
2017-01-27 10:30:00,USD,M,Advance GDP Price Index q/q,2.10%,2.10%,1.40%,1.50%,66501,
2017-01-27 10:30:00,USD,M,Durable Goods Orders m/m,-0.40%,2.70%,-4.50%,-4.60%,66900,
2017-01-27 12:00:00,USD,L,Revised UoM Inflation Expectations,2.60%,,2.60%,,64961,
2017-01-27 12:00:00,USD,M,Revised UoM Consumer Sentiment,98.5,98.2,98.1,,64960,
2017-01-29 01:01:00,CNY,N,Bank Holiday [All Day],,,,,69712,
2017-01-29 18:45:00,NZD,M,Trade Balance,-41M,-95M,-746M,-705M,65774,
2017-01-29 20:50:00,JPY,L,Retail Sales y/y,0.60%,1.60%,1.70%,,69308,
2017-01-30 01:01:00,CNY,N,Bank Holiday [All Day],,,,,69715,
2017-01-30 01:01:00,EUR,M,German Prelim CPI m/m [All Day],-0.60%,-0.50%,0.70%,,66266,
2017-01-30 04:45:00,AUD,M,RBA Deputy Gov Debelle Speaks,,,,,70513,
2017-01-30 05:00:00,CHF,M,KOF Economic Barometer,101.7,102.9,102.1,102.2,65851,
2017-01-30 05:00:00,EUR,M,Spanish Flash GDP q/q,0.70%,0.70%,0.70%,,65118,
2017-01-30 07:18:00,EUR,L,Italian 10-y Bond Auction,2.37|1.3,,1.77|1.4,,64527,
2017-01-30 10:30:00,USD,L,Personal Income m/m,0.30%,0.40%,0.10%,0.00%,66506,
2017-01-30 10:30:00,USD,M,Core PCE Price Index m/m,0.10%,0.10%,0.00%,,66505,
2017-01-30 10:30:00,USD,M,Personal Spending m/m,0.50%,0.40%,0.20%,,66508,
2017-01-30 12:00:00,USD,M,Pending Home Sales m/m,1.60%,1.60%,-2.50%,,67042,
2017-01-30 18:45:00,NZD,L,Visitor Arrivals m/m,-1.30%,,0.40%,0.50%,70448,
2017-01-30 20:22:00,GBP,L,GfK Consumer Confidence,-5,-8,-7,,66376,
2017-01-30 20:30:00,JPY,L,Unemployment Rate,3.10%,3.10%,3.10%,,69582,
2017-01-30 20:30:00,JPY,M,Household Spending y/y,-0.30%,-0.80%,-1.50%,,69577,
2017-01-30 20:50:00,JPY,L,Prelim Industrial Production m/m,0.50%,0.40%,1.50%,,69286,
2017-01-30 21:30:00,AUD,L,NAB Business Confidence,6,,6,5,68390,
2017-01-30 21:30:00,AUD,L,Private Sector Credit m/m,0.70%,0.50%,0.50%,,68492,
2017-01-30 23:56:00,JPY,H,BOJ Outlook Report,,,,,68915,
2017-01-30 23:56:00,JPY,H,BOJ Policy Rate,-0.10%,-0.10%,-0.10%,,68930,
2017-01-30 23:56:00,JPY,H,Monetary Policy Statement,,,,,69044,
2017-01-31 01:01:00,CNY,N,Bank Holiday [All Day],,,,,69716,
2017-01-31 02:00:00,JPY,L,Housing Starts y/y,3.90%,8.50%,6.70%,,69507,
2017-01-31 03:30:00,EUR,L,French Flash GDP q/q,0.40%,0.40%,0.20%,,70804,
2017-01-31 03:30:00,JPY,H,BOJ Press Conference,,,,,68939,
2017-01-31 04:00:00,EUR,M,German Retail Sales m/m,-0.90%,0.60%,-1.70%,-1.80%,66147,
2017-01-31 04:45:00,EUR,L,French Consumer Spending m/m,-0.80%,0.20%,0.60%,0.40%,65054,
2017-01-31 04:45:00,EUR,L,French Prelim CPI m/m,-0.20%,-0.50%,0.30%,,65066,
2017-01-31 05:00:00,EUR,H,ECB President Draghi Speaks,,,,,70528,
2017-01-31 05:00:00,EUR,M,Spanish Flash CPI y/y,3.00%,2.40%,1.60%,1.50%,65122,
2017-01-31 05:55:00,EUR,M,German Unemployment Change,-26K,-5K,-20K,-17K,66148,
2017-01-31 06:00:00,EUR,L,Italian Monthly Unemployment Rate,12.00%,11.80%,12.00%,11.90%,65136,
2017-01-31 06:30:00,GBP,L,M4 Money Supply m/m,-0.50%,0.30%,0.40%,,65872,
2017-01-31 06:30:00,GBP,L,Mortgage Approvals,68K,69K,67K,68K,65873,
2017-01-31 06:30:00,GBP,M,Net Lending to Individuals m/m,4.8B,5.3B,5.1B,,65871,
2017-01-31 07:00:00,EUR,L,Unemployment Rate,9.60%,9.80%,9.70%,9.80%,65978,
2017-01-31 07:00:00,EUR,M,Core CPI Flash Estimate y/y,0.90%,0.90%,0.90%,,65975,
2017-01-31 07:00:00,EUR,M,CPI Flash Estimate y/y,1.80%,1.50%,1.10%,,65976,
2017-01-31 07:00:00,EUR,M,Prelim Flash GDP q/q,0.50%,0.40%,0.30%,,65977,
2017-01-31 07:33:00,GBP,L,10-y Bond Auction,1.45|2.3,,1.16|2.5,,70522,
2017-01-31 10:30:00,CAD,H,GDP m/m,0.40%,0.30%,-0.20%,-0.30%,69784,
2017-01-31 10:30:00,CAD,L,IPPI m/m,0.40%,0.50%,0.40%,0.30%,69785,
2017-01-31 10:30:00,CAD,M,RMPI m/m,6.50%,2.90%,-1.60%,-2.00%,69786,
2017-01-31 10:30:00,USD,M,Employment Cost Index q/q,0.50%,0.60%,0.60%,,67032,
2017-01-31 11:00:00,USD,L,S+P/CS Composite-20 HPI y/y,5.30%,5.00%,5.10%,,67323,
2017-01-31 11:45:00,USD,M,Chicago PMI,50.3,55.1,54.6,,67344,
2017-01-31 12:00:00,USD,H,CB Consumer Confidence,111.8,112.6,113.3,113.7,65018,
2017-01-31 18:45:00,NZD,H,Employment Change q/q,0.80%,0.80%,1.30%,1.40%,65732,
2017-01-31 18:45:00,NZD,H,Unemployment Rate,5.20%,4.80%,4.90%,,65731,
2017-01-31 18:45:00,NZD,L,Labor Cost Index q/q,0.40%,0.50%,0.40%,,65730,
2017-01-31 19:30:00,AUD,L,AIG Manufacturing Index,51.2,,55.4,,68252,
2017-01-31 19:35:00,CAD,H,BOC Gov Poloz Speaks,,,,,70515,
2017-01-31 21:01:00,GBP,L,BRC Shop Price Index y/y,-1.70%,,-1.40%,,65342,
2017-01-31 21:30:00,JPY,L,Final Manufacturing PMI,52.7,52.8,52.8,,70149,
2017-01-31 22:00:00,CNY,H,Manufacturing PMI,51.3,51.2,51.4,,68571,
2017-01-31 22:00:00,CNY,M,Non-Manufacturing PMI,54.6,,54.5,,68570,
2017-02-01 01:01:00,CNY,N,Bank Holiday [All Day],,,,,69719,
2017-02-01 01:01:00,USD,L,Total Vehicle Sales [All Day],17.6M,17.9M,18.4M,,66948,
2017-02-01 01:01:00,USD,L,Wards Total Vehicle Sales [All Day],17.5M,17.5M,18.1M,18.3M,10327,
2017-02-01 02:30:00,AUD,L,Commodity Prices y/y,55.70%,,44.80%,45.50%,68459,
2017-02-01 04:00:00,GBP,L,Nationwide HPI m/m,0.20%,0.00%,0.80%,,65933,
2017-02-01 05:15:00,EUR,M,Spanish Manufacturing PMI,55.6,55.1,55.3,,64724,
2017-02-01 05:30:00,CHF,L,Manufacturing PMI,54.6,56.1,56,,65863,
2017-02-01 05:45:00,EUR,L,Italian Manufacturing PMI,53,53.3,53.2,,64725,
2017-02-01 05:50:00,EUR,L,French Final Manufacturing PMI,53.6,53.4,53.4,,64726,
2017-02-01 05:55:00,EUR,L,German Final Manufacturing PMI,56.4,56.5,56.5,,64727,
2017-02-01 06:00:00,EUR,L,Final Manufacturing PMI,55.2,55.1,55.1,,64728,
2017-02-01 06:30:00,GBP,H,Final Manufacturing PMI,55.9,55.9,56.1,,64729,
2017-02-01 10:15:00,USD,H,ADP Non-Farm Employment Change,246K,165K,151K,153K,67485,
2017-02-01 11:30:00,CAD,L,Manufacturing PMI,53.5,,51.8,,65211,
2017-02-01 11:45:00,USD,L,Final Manufacturing PMI,55,55.1,55.1,,64730,
2017-02-01 12:00:00,USD,H,ISM Manufacturing PMI,56,55,54.7,,64911,
2017-02-01 12:00:00,USD,L,Construction Spending m/m,-0.20%,0.20%,0.90%,,66707,
2017-02-01 12:00:00,USD,L,ISM Manufacturing Prices,69,66,65.5,,64913,
2017-02-01 12:30:00,USD,H,Crude Oil Inventories,6.5M,2.6M,2.8M,,64221,
2017-02-01 16:00:00,USD,H,Federal Funds Rate,<0.75%,<0.75%,<0.75%,,64406,
2017-02-01 16:00:00,USD,H,FOMC Statement,,,,,64407,
2017-02-01 20:50:00,JPY,L,Monetary Base y/y,22.60%,24.20%,23.10%,,69022,
2017-02-01 21:30:00,AUD,M,Building Approvals m/m,-1.20%,-1.70%,7.50%,7.00%,68024,
2017-02-01 21:30:00,AUD,M,Trade Balance,3.51B,2.00B,2.04B,1.24B,68199,
2017-02-02 00:45:00,JPY,L,10-y Bond Auction,0.09|3.6,,0.06|3.6,,69394,
2017-02-02 02:00:00,JPY,L,Consumer Confidence,43.2,43.7,43.1,,69118,
2017-02-02 05:00:00,EUR,M,Spanish Unemployment Change,57.3K,60.2K,-86.8K,,65107,
2017-02-02 05:15:00,CHF,L,Retail Sales y/y,-3.50%,0.50%,0.80%,0.90%,65826,
2017-02-02 06:00:00,EUR,L,ECB Economic Bulletin,,,,,64482,
2017-02-02 06:30:00,GBP,H,Construction PMI,52.2,53.9,54.2,,64899,
2017-02-02 06:57:00,EUR,L,French 10-y Bond Auction,1.07|2.1,,0.78|2.0,,64551,
2017-02-02 07:00:00,EUR,L,PPI m/m,0.70%,0.50%,0.30%,,65979,
2017-02-02 09:00:00,GBP,H,BOE Monetary Policy Report,,,,,66414,
2017-02-02 09:00:00,GBP,H,Monetary Policy Summary,,,,,66417,
2017-02-02 09:00:00,GBP,H,MPC Official Bank Rate Votes,0-0-9,0-0-9,0-0-9,,66419,
2017-02-02 09:00:00,GBP,H,Official Bank Rate,0.25%,0.25%,0.25%,,66415,
2017-02-02 09:00:00,GBP,M,Asset Purchase Facility,435B,435B,435B,,66416,
2017-02-02 09:00:00,GBP,M,MPC Asset Purchase Facility Votes,0-0-9,0-0-9,0-0-9,,66418,
2017-02-02 09:15:00,EUR,H,ECB President Draghi Speaks,,,,,70526,
2017-02-02 09:30:00,GBP,H,BOE Gov Carney Speaks,,,,,70517,
2017-02-02 09:30:00,USD,L,Challenger Job Cuts y/y,-38.80%,,42.40%,,67493,
2017-02-02 10:30:00,USD,H,Unemployment Claims,246K,251K,260K,259K,64232,
2017-02-02 10:30:00,USD,M,Prelim Nonfarm Productivity q/q,1.30%,1.00%,3.10%,,67184,
2017-02-02 10:30:00,USD,M,Prelim Unit Labor Costs q/q,1.70%,2.30%,0.70%,0.30%,67186,
2017-02-02 12:30:00,USD,L,Natural Gas Storage,-87B,-82B,-119B,,64228,
2017-02-02 19:30:00,AUD,L,AIG Services Index,54.5,,57.7,,68279,
2017-02-02 20:50:00,JPY,L,Monetary Policy Meeting Minutes,,,,,70549,
2017-02-02 21:00:00,NZD,L,ANZ Commodity Prices m/m,-0.10%,,0.70%,,65605,
2017-02-02 22:45:00,CNY,H,Caixin Manufacturing PMI,51,51.8,51.9,,70217,
2017-02-03 05:15:00,EUR,L,Spanish Services PMI,54.2,54.7,55,,64809,
2017-02-03 05:45:00,EUR,L,Italian Services PMI,52.4,52.6,52.3,,64810,
2017-02-03 05:50:00,EUR,L,French Final Services PMI,54.1,53.9,53.9,,64811,
2017-02-03 05:55:00,EUR,L,German Final Services PMI,53.4,53.2,53.2,,64812,
2017-02-03 06:00:00,EUR,L,Final Services PMI,53.7,53.6,53.6,,64813,
2017-02-03 06:30:00,GBP,H,Final Services PMI,54.5,55.8,56.2,,64814,
2017-02-03 07:00:00,EUR,L,Italian Prelim CPI m/m,0.20%,0.20%,0.40%,,65168,
2017-02-03 07:00:00,EUR,L,Retail Sales m/m,-0.30%,0.30%,-0.60%,-0.40%,65980,
2017-02-03 10:30:00,USD,H,Average Hourly Earnings m/m,0.10%,0.30%,0.20%,0.40%,64375,
2017-02-03 10:30:00,USD,H,Non-Farm Employment Change,227K,170K,157K,156K,64366,
2017-02-03 10:30:00,USD,H,Unemployment Rate,4.80%,4.70%,4.70%,,64370,
2017-02-03 11:15:00,USD,M,FOMC Member Evans Speaks,,,,,70520,
2017-02-03 11:45:00,USD,L,Final Services PMI,55.6,55.1,55.1,,64815,
2017-02-03 12:00:00,USD,H,ISM Non-Manufacturing PMI,56.5,57,57.2,,64887,
2017-02-03 12:00:00,USD,M,Factory Orders m/m,1.30%,1.50%,-2.30%,-2.40%,66877,
2017-02-05 01:01:00,NZD,N,Bank Holiday [All Day],,,,,69629,
2017-02-05 21:00:00,AUD,L,MI Inflation Gauge m/m,0.60%,,0.50%,,68350,
2017-02-05 21:00:00,JPY,L,Average Cash Earnings y/y,0.10%,0.40%,0.50%,0.20%,69493,
2017-02-05 21:30:00,AUD,H,Retail Sales m/m,-0.10%,0.30%,0.10%,0.20%,68171,
2017-02-05 21:30:00,AUD,L,ANZ Job Advertisements m/m,4.00%,,-2.20%,-1.90%,65582,
2017-02-05 22:45:00,CNY,M,Caixin Services PMI,53.1,53.6,53.4,,70204,
2017-02-06 04:00:00,EUR,M,German Factory Orders m/m,5.20%,0.60%,-3.60%,-2.50%,66149,
2017-02-06 06:10:00,EUR,L,Retail PMI,50.1,,50.4,,66325,
2017-02-06 06:30:00,EUR,L,Sentix Investor Confidence,17.4,16.7,18.2,,66337,
2017-02-06 11:00:00,EUR,H,ECB President Draghi Speaks,,,,,70551,
2017-02-06 12:00:00,USD,L,Labor Market Conditions Index m/m,1.3,,0.6,-0.3,67503,
2017-02-06 16:00:00,USD,L,Loan Officer Survey,,,,,64448,
2017-02-06 18:30:00,USD,M,FOMC Member Harker Speaks,,,,,70550,
2017-02-06 19:30:00,AUD,L,AIG Construction Index,47.7,,47,,68228,
2017-02-06 21:01:00,GBP,L,BRC Retail Sales Monitor y/y,-0.60%,,1.00%,,70529,
2017-02-06 23:00:00,NZD,H,Inflation Expectations q/q,1.92%,,1.68%,,65680,
2017-02-07 00:30:00,AUD,H,Cash Rate,1.50%,1.50%,1.50%,,68420,
2017-02-07 00:30:00,AUD,H,RBA Rate Statement,,,,,68422,
2017-02-07 02:00:00,JPY,L,Leading Indicators,105.20%,105.60%,102.80%,102.70%,69207,
2017-02-07 03:45:00,CHF,L,SECO Consumer Climate,-3,-11,-13,,67607,
